,Total Assets,Total Current Assets,Total Non-Current Assets,Total Liabilities,Total Current Liabilities,Total Non-Current Liabilities,Total Equity,Cash Generated from Operating Activities,Income/Loss before Non-Cash Adjustment,Changes in Operating Capital,Cash Flow from Investing Activities,Cash Flow from Financing Activities,Change in Cash,"Cash and Cash Equivalents, Beginning of Period",Gross Profit,Total Revenue,Total Operating Profit/Loss,Diluted EPS,Diluted WASO,Open,return,Net Income,Gross Margin,Total Current Equity,Net Income to Total Assets ratio,Net Income to Total Equity ratio,Total Assets to Total Equity ratio,Total Revenue to Total Assets ratio,Total Revenue to Total Equity ratio,Gross Profit to Total Assets ratio,Gross Profit to Total Equity ratio,Price to Total Assets ratio,Price to Total Current Assets ratio,Price to Total Non-Current Assets ratio,Price to Total Liabilities ratio,Price to Total Current Liabilities ratio,Price to Total Non-Current Liabilities ratio,Price to Total Equity ratio,Price to Cash Generated from Operating Activities ratio,Price to Income/Loss before Non-Cash Adjustment ratio,Price to Changes in Operating Capital ratio,Price to Cash Flow from Investing Activities ratio,Price to Cash Flow from Financing Activities ratio,Price to Change in Cash ratio,"Price to Cash and Cash Equivalents, Beginning of Period ratio",Price to Gross Profit ratio,Price to Total Revenue ratio,Price to Total Operating Profit/Loss ratio,Price to Diluted EPS ratio,Price to Net Income ratio
20,16038000000.0,14861000000.0,1177000000.0,10478000000.0,7978000000.0,2500000000.0,5560000000.0,3430000000.0,1893000000.0,319000000.0,-28000000.0,-689000000.0,2713000000.0,9727000000.0,6900000000.0,8399000000.0,1891000000.0,2.79,680000000.0,165.296997,-0.471345495768444,1897200000.0,0.8215263721871652,6883000000.0,0.11829405162738496,0.3412230215827338,2.8845323741007194,0.5236937273974311,1.510611510791367,0.43022820800598577,1.2410071942446044,97025356.12307584,89904839.59003805,7120516.533037802,63388931.37907399,48264639.67763431,15124291.701439682,33636424.74400185,20750528.214375243,11452113.676330127,1929859.6211037033,-169392.06705612442,-4168254.792916776,16412881.354402343,58845594.15196151,41743045.09597352,50811570.40015675,11440014.242968975,0.016878709538806685,11477522.486388545
21,1850700000.0,418268000.0,1432432000.0,1269295000.0,378816000.0,890479000.0,581405000.0,149026000.0,67560000.0,-20621000.0,-240690000.0,78082000.0,-13582000.0,95059000.0,561393000.0,1016149000.0,138172000.0,0.58,116771000.0,21.606667,-0.060937950309504,67727180.0,0.552471143503561,39452000.0,0.03659543956340844,0.1164888158856563,3.183151159690749,0.5490619765494137,1.7477472673953613,0.30334089803858,0.9655799313731392,85654117.77762854,19358284.181451954,66295833.59617658,58745525.165912904,17532366.28305513,41213158.88285778,26908592.611715633,6897222.972890728,3126812.6638874933,-954381.3490530491,-11139617.230181776,3613791.9837427954,-628602.2735482524,4399521.684672605,25982397.00736814,47029419.206581004,6394878.025379851,0.0268435663862455,3134550.0904882737
22,1990212000.0,388084000.0,1602128000.0,1335812000.0,390444000.0,945368000.0,654400000.0,183071000.0,85436000.0,-17085000.0,-199961000.0,49563000.0,32673000.0,77301000.0,573678000.0,1045977000.0,127948000.0,0.72,118919000.0,20.290001,0.0438639209529856,85621680.0,0.5484613906424328,-2360000.0,0.04302138666634509,0.13083997555012225,3.0412775061124693,0.5255605935448083,1.5983756112469438,0.288249694002448,0.8766473105134475,98088314.53482924,19126859.57975064,78961454.95507862,65835975.06969073,19243173.02892198,46592802.04076875,32252339.465138517,9022720.107308028,4210744.001441892,-842040.372496778,-9855149.834640225,2442730.2886776594,1610300.5613454627,3809807.5993194873,28273926.6498804,51551352.8067347,6305963.218040255,0.035485459069223305,4219895.307052966
23,1902295000.0,407991000.0,1494304000.0,1147378000.0,376366000.0,771012000.0,754917000.0,99830000.0,129535000.0,-49384000.0,129633000.0,-251076000.0,-21613000.0,102239000.0,560787000.0,1005701000.0,69667000.0,1.09,118847000.0,21.18,-0.1293672804532578,129543230.00000001,0.5576080763566905,31625000.0,0.06809839167952395,0.17159930164508153,2.5198730456460776,0.5286777287434389,1.3322007584939801,0.2947949713372532,0.7428459022647523,89815627.95089707,19263031.161473088,70552596.78942399,54172710.10387158,17769877.242681775,36402832.861189805,35642917.8470255,4713408.876298395,6115911.237016053,-2331633.6166194524,6120538.243626063,-11854390.934844192,-1020443.8149197357,4827148.253068933,26477195.467422098,47483522.19074599,3289282.341831917,0.05146364494806421,6116299.811142588
24,1861639000.0,421821000.0,1439818000.0,1097042000.0,321782000.0,775260000.0,764597000.0,146197000.0,5135000.0,-1226000.0,-54414000.0,-98148000.0,-6365000.0,75753000.0,571905000.0,1024191000.0,84640000.0,0.04,119444000.0,18.440001,0.2223427211310889,4777760.0,0.5583968224676843,100039000.0,0.002566426681005286,0.006248729722978249,2.434797677730883,0.550155534988255,1.3395174189801948,0.3072051026004505,0.7479822703986545,100956556.34725834,22875324.13908221,78081232.20817614,59492513.04270537,17450215.97341562,42042297.06928975,41464043.30455297,7928253.3661467815,278470.700733693,-66485.8966113939,-2950867.5189334317,-5322559.364286369,-345173.5170730197,4108080.0375227747,31014369.250847656,55541808.26779782,4590021.443057406,0.0021691972793276967,259097.59983201738
25,2122455000.0,566477000.0,1555978000.0,1074224000.0,296620000.0,777604000.0,1048231000.0,183932000.0,68921000.0,-3609000.0,-45360000.0,-57704000.0,80868000.0,69710000.0,579429000.0,1009780000.0,125911000.0,0.59,117632000.0,22.540001,0.2151729274546172,69402880.0,0.5738170690645488,269857000.0,0.03269934109321517,0.06620952824329751,2.0247970151617345,0.47576038125661085,0.9633181999005944,0.2729994275497007,0.5527684260434962,94163926.6120707,25132075.193785485,69031851.4182852,47658560.44105765,13159715.47649887,34498844.96455879,46505366.171013035,8160248.085170892,3057719.473925489,-160115.34338441244,-2012422.2709661813,-2560070.871336696,3587754.942868015,3092723.908929729,25706698.060927328,44799465.62557828,5586113.3280340135,0.026175686505071582,3079098.3549645804
26,3257534000.0,920376000.0,2337158000.0,2127566000.0,611950000.0,1515616000.0,1129968000.0,137649000.0,67062000.0,-91842000.0,-830481000.0,667223000.0,-25609000.0,148502000.0,640841000.0,1258294000.0,123756000.0,0.57,118571000.0,27.389999,0.3902885502113381,67585470.0,0.5092935355330312,308426000.0,0.020747433488031132,0.05981184422921711,2.882855089701655,0.3862719468162113,1.1135660478880818,0.19672580547125526,0.5671319895784659,118931512.191731,33602629.923425704,85328882.2683053,77676746.17293707,22342096.47105135,55334649.701885715,41254766.01879394,5025520.446349779,2448411.9185254443,-3353121.6996393465,-30320592.56373102,24360095.814534348,-934976.3028468895,5421759.964284774,23396897.531832695,45939906.7520959,4518291.512168365,0.02081051554620356,2467523.6388289025
27,3386903000.0,1154914000.0,2231989000.0,2180306000.0,905605000.0,1274701000.0,1206597000.0,336302000.0,72660000.0,56108000.0,-30699000.0,-261570000.0,44033000.0,121398000.0,671863000.0,1294322000.0,144744000.0,0.62,118079000.0,38.080002,0.0157562491724658,73208980.0,0.5190848954124244,249309000.0,0.0216153164114827,0.060673928411888976,2.8069877515027803,0.3821550248117528,1.0727044738218312,0.19837090108574115,0.556824689602245,88941775.79087313,30328622.35669,58613153.43418312,57255931.8668103,23781642.65852717,33474289.20828313,31685843.92406282,8831459.620196449,1908088.1350794046,1473424.2923621696,-806171.1761464719,-6868959.723268922,1156328.7207810546,3187972.5216400987,17643460.20780146,33989546.53416247,3801050.2205330767,0.0162815117499206,1922504.6259188747
28,3158741000.0,937434000.0,2221307000.0,1913964000.0,754155000.0,1159809000.0,1244777000.0,220473000.0,127791000.0,-87741000.0,-45368000.0,-256878000.0,-81773000.0,265382000.0,731727000.0,1370598000.0,209897000.0,1.08,118647000.0,38.68,-0.0972079110651499,128138760.00000001,0.5338742651018022,183279000.0,0.04056640288013484,0.10294113724787654,2.5375958906695737,0.4339064203111303,1.1010791491166692,0.2316514712665584,0.5878378215535794,81663417.78697,24235625.64632885,57427792.14064116,49482006.20475698,19497285.418821096,29984720.785935886,32181411.58221303,5699922.440537746,3303800.413650465,-2268381.5925542917,-1172905.8945191314,-6641106.514994829,-2114089.968976215,6860961.737331955,18917450.87900724,35434281.28231645,5426499.482936919,0.027921406411582216,3312791.1065149955
29,3209895000.0,1114805000.0,2095090000.0,2016708000.0,858842000.0,1157866000.0,1193187000.0,143381000.0,142177000.0,-137653000.0,60246000.0,-171060000.0,32567000.0,184142000.0,725830000.0,1421901000.0,203835000.0,1.24,114238000.0,34.919998,-0.3353379058040037,141655120.0,0.5104645119456277,255963000.0,0.044130764401950844,0.11871996593995744,2.690186031192093,0.44297430289775835,1.1916832818326046,0.22612266133315886,0.6083120248544445,91921397.01726215,31924543.638290014,59996853.37897213,57752236.9846642,24594560.400604833,33157676.58405937,34169160.03259794,4105985.343985415,4071506.533305071,-3941953.2612802554,1725257.8307707808,-4898625.71011602,932617.4646401756,5273253.452076372,20785510.92700521,40718816.76510978,5837199.647033199,0.035509738574440924,4056561.5152669824
30,227654000.0,185135000.0,42519000.0,59302000.0,52098000.0,7204000.0,168352000.0,-16045000.0,-11266000.0,-17263000.0,-896000.0,2756000.0,-14185000.0,46290000.0,70164000.0,203051000.0,-8040000.0,-0.4,27862500.0,9.84,0.040650406504065,-11145000.0,0.34554865526394846,133037000.0,-0.04895587162975393,-0.06620057973769246,1.352250047519483,0.8919281014170627,1.2061098175251854,0.3082045560367927,0.41676962554647407,23135569.105691057,18814532.520325202,4321036.585365853,6026626.016260163,5294512.195121951,732113.8211382114,17108943.089430895,-1630589.430894309,-1144918.699186992,-1754369.918699187,-91056.91056910569,280081.30081300816,-1441565.0406504066,4704268.292682927,7130487.804878049,20635264.227642275,-817073.1707317074,-0.04065040650406505,-1132621.9512195121
31,288280000.0,236453000.0,51827000.0,98020000.0,44368000.0,53652000.0,190260000.0,18259000.0,14678000.0,-9363000.0,-1830000.0,31422000.0,47851000.0,30753000.0,101706000.0,301495000.0,20736000.0,0.48,30229000.0,10.24,-0.00390625,14509920.0,0.3373389276770759,192085000.0,0.0503327320660469,0.07626363923052665,1.5151897403553032,1.0458408491744138,1.58464732471355,0.35280283058137923,0.534563229265216,28152343.75,23091113.28125,5061230.46875,9572265.625,4332812.5,5239453.125,18580078.125,1783105.46875,1433398.4375,-914355.46875,-178710.9375,3068554.6875,4672949.21875,3003222.65625,9932226.5625,29442871.09375,2025000.0,0.046875,1416984.375
32,302231000.0,240729000.0,61502000.0,100776000.0,47731000.0,53045000.0,201455000.0,-8799000.0,11001000.0,-30665000.0,-2236000.0,2430000.0,-8605000.0,78889000.0,99598000.0,266980000.0,16905000.0,0.36,30947000.0,10.2,0.4362745098039217,11140920.0,0.37305416136040154,192998000.0,0.03686226760325711,0.05530227594251818,1.5002407485542677,0.8833640493529783,1.3252587426472413,0.3295426346073037,0.4943932888238068,29630490.196078435,23600882.352941178,6029607.843137255,9880000.0,4679509.803921569,5200490.196078432,19750490.196078435,-862647.0588235295,1078529.411764706,-3006372.549019608,-219215.68627450982,238235.29411764708,-843627.4509803922,7734215.686274511,9764509.80392157,26174509.80392157,1657352.9411764706,0.03529411764705882,1092247.0588235294
33,488218000.0,339775000.0,148443000.0,134608000.0,79287000.0,55321000.0,353610000.0,56284000.0,126959000.0,8871000.0,-7285000.0,15070000.0,64069000.0,77655000.0,150247000.0,410561000.0,47842000.0,3.8,33436000.0,14.65,0.9795221843003412,127056800.0,0.36595536351480046,260488000.0,0.2602460376307305,0.35931336783462003,1.3806679675348548,0.8409378597265975,1.1610559656118322,0.3077457201496053,0.4248946579565058,33325460.75085324,23192832.764505118,10132627.986348122,9188259.385665528,5412081.911262798,3776177.4744027304,24137201.365187712,3841911.262798635,8666143.344709897,605529.0102389079,-497269.6245733788,1028668.9419795221,4373310.580204778,5300682.593856655,10255767.918088738,28024641.638225254,3265665.529010239,0.2593856655290102,8672819.112627987
34,548441000.0,396771000.0,151670000.0,140104000.0,84997000.0,55107000.0,408337000.0,46965000.0,45885000.0,-25890000.0,-4715000.0,1186000.0,43436000.0,140880000.0,179636000.0,442575000.0,59959000.0,1.35,34002000.0,29.0,-0.3972413793103448,45902700.0,0.4058882675252782,311774000.0,0.08369669663646591,0.11241376608046785,1.3431087557581116,0.8069692090853893,1.0838474103497846,0.32753933422191267,0.4399209476486334,18911758.620689657,13681758.620689655,5230000.0,4831172.413793104,2930931.0344827585,1900241.3793103448,14080586.206896551,1619482.7586206896,1582241.3793103448,-892758.6206896552,-162586.2068965517,40896.55172413793,1497793.103448276,4857931.0344827585,6194344.827586207,15261206.896551725,2067551.7241379311,0.04655172413793104,1582851.7241379311
35,548094000.0,375679000.0,172415000.0,128667000.0,68664000.0,60003000.0,419427000.0,-13594000.0,17034000.0,-53597000.0,-11969000.0,-13408000.0,-38971000.0,184902000.0,144152000.0,342958000.0,24205000.0,0.5,33828000.0,17.48,0.3981693935926772,16914000.0,0.4203196892914001,307015000.0,0.030859670056596133,0.04032644536474762,1.3067685199093049,0.6257284334438983,0.8176822188366509,0.2630059807259339,0.3436879361605238,31355491.990846682,21491933.638443936,9863558.352402747,7360812.356979405,3928146.4530892447,3432665.90389016,23994679.633867275,-777688.7871853546,974485.1258581235,-3066189.9313501143,-684725.4004576659,-767048.0549199084,-2229462.242562929,10577917.6201373,8246681.922196796,19620022.883295193,1384725.4004576658,0.02860411899313501,967620.1372997712
36,624624000.0,470791000.0,153833000.0,143022000.0,84431000.0,58591000.0,481602000.0,69703000.0,49982000.0,-8916000.0,-7266000.0,-2387000.0,60050000.0,146534000.0,198584000.0,474560000.0,58041000.0,1.46,34128000.0,24.440001,0.1968084616690482,49826880.0,0.41845920431557654,386360000.0,0.0797709982325367,0.1034606999140369,1.2969713580923667,0.7597530674453752,0.9853779676994697,0.31792566407951023,0.41234048031362,25557445.762788635,19263133.418038733,6294312.344749904,5851963.754011303,3454623.426570236,2397340.327441067,19705482.00877733,2852004.793289493,2045089.932688628,-364811.76903388835,-297299.49683717283,-97667.75377791515,2457037.542674405,5995662.602468797,8125367.916310642,19417347.814347472,2374836.2367088282,0.05973813176194224,2038742.9607715646
37,753240000.0,619246000.0,133994000.0,214281000.0,150140000.0,64141000.0,538959000.0,150190000.0,98650000.0,4643000.0,-8718000.0,-52453000.0,89019000.0,204232000.0,286445000.0,662428000.0,127325000.0,2.88,34268000.0,29.25,1.5767522393162392,98691840.0,0.43241680605288424,469106000.0,0.1310231002071053,0.18311567299182313,1.3975831185674605,0.8794381604800595,1.2290879269109525,0.38028384047581115,0.5314782757129949,25751794.871794872,21170803.41880342,4580991.452991453,7325846.153846154,5132991.452991453,2192854.700854701,18425948.717948716,5134700.854700855,3372649.5726495725,158735.04273504275,-298051.28205128206,-1793264.9572649573,3043384.6153846155,6982290.598290598,9792991.452991452,22647111.111111112,4352991.452991453,0.09846153846153846,3374080.0
38,1013641000.0,877645000.0,135996000.0,346385000.0,248132000.0,98253000.0,667256000.0,215607000.0,183079000.0,-11610000.0,-257254000.0,-65480000.0,-107127000.0,295680000.0,401790000.0,919998000.0,212361000.0,5.46,33542000.0,75.370003,0.0704523920478019,183139320.0,0.4367292102808919,629513000.0,0.18067473592721683,0.27446635174505735,1.519118599158344,0.9076171938585752,1.378778160106466,0.39638294031121474,0.602152697015838,13448865.061077416,11644486.733004376,1804378.32807304,4595793.8995969,3292185.088542454,1303608.8110544456,8853071.161480516,2860647.3586049876,2429069.8250337075,-154040.06286161352,-3413214.671094016,-868780.6473883251,-1421347.9598773534,3923046.148744349,5330900.67675863,12206421.16731772,2817579.826817839,0.07244261354215417,2429870.143430935
39,67891000.0,62914000.0,4977000.0,28034000.0,21817000.0,6217000.0,39857000.0,-8101000.0,-872000.0,-9745000.0,-23720000.0,38720000.0,6899000.0,10119000.0,17225000.0,36506000.0,700000.0,-0.02,20596170.0,2.133333,-0.1796873718261518,-411923.4,0.4718402454391059,41097000.0,-0.006067422780633663,-0.01033503274205284,1.703364528188273,0.5377148664771472,0.9159244298366661,0.2537155145748332,0.4321700077778057,31823911.22248613,29490942.107959706,2332969.114526424,13140939.553271806,10226720.347925054,2914219.205346751,18682971.669214323,-3797344.343335054,-408750.0638671975,-4567969.463745229,-11118751.73730496,18150002.835937943,3233906.7552979304,4743281.991137811,8074220.011596877,17112190.173779715,328125.0512695393,-0.00937500146484398,-193089.12392017563
40,103047000.0,96028000.0,7019000.0,50723000.0,46140000.0,4583000.0,52324000.0,6909000.0,6574000.0,-2917000.0,-2071000.0,5123000.0,9961000.0,17681000.0,34449000.0,74643000.0,6471000.0,0.12,53736315.0,1.75,1.0514285714285714,6448357.8,0.46151682006350225,49888000.0,0.06257686104398963,0.12323900695665468,1.9694021863771882,0.7243587877376343,1.4265537802920265,0.33430376430172637,0.6583785643299442,58884000.0,54873142.85714286,4010857.1428571427,28984571.42857143,26365714.285714287,2618857.1428571427,29899428.57142857,3948000.0,3756571.4285714286,-1666857.142857143,-1183428.5714285714,2927428.5714285714,5692000.0,10103428.57142857,19685142.85714286,42653142.85714286,3697714.285714286,0.06857142857142857,3684775.8857142855
41,217703000.0,198396000.0,19307000.0,120382000.0,53502000.0,66880000.0,97321000.0,9403000.0,19458000.0,-10822000.0,-5531000.0,87445000.0,91317000.0,27124000.0,50654000.0,107524000.0,17791000.0,0.33,57406491.0,3.59,0.7390899721448468,18944142.03,0.47109482534131913,144894000.0,0.08701828651878936,0.19465626154683985,2.2369581077054286,0.4939022429640382,1.1048386268123016,0.23267479088482934,0.5204837599284841,60641504.178272985,55263509.749303624,5377994.42896936,33532590.529247914,14903064.066852368,18629526.462395545,27108913.64902507,2619220.0557103064,5420055.710306407,-3014484.6796657383,-1540668.5236768802,24357938.718662955,25436490.25069638,7555431.754874652,14109749.303621171,29950974.930362117,4955710.306406685,0.09192200557103065,5276919.7855153205
42,341257000.0,260656000.0,80601000.0,133087000.0,102908000.0,30179000.0,208170000.0,-13547000.0,21677000.0,-36582000.0,-69950000.0,32834000.0,-50663000.0,117859000.0,69599000.0,156624000.0,21492000.0,0.3,63550407.0,6.243333,3.359316890513449,19065122.099999998,0.44436995607314334,157748000.0,0.05586734367353636,0.09158438824038045,1.6393188259595524,0.4589620139660139,0.7523850698947975,0.203948929985319,0.33433732045924003,54659426.30322618,41749495.02132916,12909931.281897025,21316658.90638862,16482862.599191811,4833796.307196813,33342767.396837555,-2169834.6059708814,3472023.677096833,-5859370.30749441,-11203951.47912181,5259049.933745325,-8114736.151347365,18877577.08903241,11147731.50815438,25086600.3783556,3442392.0684672757,0.04805125723711998,3053676.95428067
43,1052179000.0,952934000.0,99245000.0,240514000.0,205939000.0,34575000.0,811665000.0,-40093000.0,42921000.0,-83400000.0,-11280000.0,538766000.0,487393000.0,71766000.0,114856000.0,259751000.0,38702000.0,0.58,65356716.0,27.216667,0.0593998155615453,37906895.279999994,0.4421773159679847,746995000.0,0.03602704034199503,0.04670263628467409,1.2963217583609001,0.24686959158090022,0.3200224230439898,0.10916013339935506,0.14150665607116236,38659362.66185716,35012883.8332776,3646478.828579561,8837011.526797164,7566650.244131656,1270361.2826655079,29822351.135059997,-1473104.6972063112,1577011.6157132685,-3064298.798967559,-414451.92388913746,19795443.7257141,17907887.10461865,2636840.1391691347,4220061.185302374,9543821.07111058,1421996.3083650176,0.021310471263803168,1392782.4182145444
44,1235500000.0,963806000.0,271694000.0,423329000.0,396214000.0,27115000.0,812171000.0,-62194000.0,50564000.0,-131942000.0,-265670000.0,45871000.0,-281993000.0,563067000.0,183615000.0,388832000.0,59035000.0,0.59,65341771.0,28.833332,-0.6604624120445046,38551644.89,0.4722219364661345,567592000.0,0.03120327388911372,0.04746739897139888,1.5212313663009391,0.3147163091865641,0.47875632102106574,0.14861594496155403,0.22607923700797,42849712.96414858,33426799.233609214,9422913.730539363,14681931.314771391,13741526.647007013,940404.6677643778,28167781.649377186,-2157017.440786934,1753664.8209787202,-4576023.332995299,-9213988.86538677,1590901.80767176,-9780104.498501943,19528336.163160056,6368150.5834982935,13485503.51378051,2047456.7420789246,0.020462428691904216,1337051.329690235
45,10785829000.0,4602328000.0,6183501000.0,4009924000.0,2494435000.0,1515489000.0,6775905000.0,1287482000.0,268395000.0,396080000.0,-490707000.0,-507283000.0,289492000.0,834556000.0,3524985000.0,4147065000.0,432568000.0,0.53,508480000.0,59.060001,0.2309515030316372,269494400.0,0.8499951170285491,2107893000.0,0.024985970016769225,0.039772458439131006,1.59179164997148,0.38449200334995115,0.6120311604132584,0.326816325383983,0.5202234978205863,182624937.64603898,77926310.90541296,104698626.74062602,67895765.86698669,42235607.14128671,25660158.725699987,114729171.77905229,21799559.40061701,4544446.248824141,6706400.157358616,-8308618.21353508,-8589281.94058107,4901659.246500859,14130646.560605375,59684811.04495748,70217828.13718544,7324212.541073272,0.0089739246702688,4563061.21633828
46,11726472000.0,4821892000.0,6904580000.0,4724892000.0,2213556000.0,2511336000.0,7001580000.0,1469502000.0,629551000.0,263705000.0,-1488358000.0,-200687000.0,-219543000.0,1117400000.0,4051194000.0,4795511000.0,904654000.0,1.24,507164000.0,72.699997,0.2623108773993485,628883360.0,0.844788803528967,2608336000.0,0.05362937463202914,0.08982020629629313,1.6748322521488006,0.4089474651881657,0.6849184041316388,0.3454742398225144,0.5786113991413366,161299483.96008876,66325889.94467222,94973594.01541653,64991639.545734785,30447814.186292198,34543825.35944259,96307844.41435397,20213233.29628198,8659573.947437715,3627304.1386783,-20472600.569708414,-2760481.5444490323,-3019848.8178754672,15370014.389409123,55724816.60487552,65963015.10163749,12443659.38557054,0.01705639685239602,8650390.453248575
47,12707114000.0,5839774000.0,6867340000.0,5282279000.0,2811635000.0,2470644000.0,7424835000.0,2199728000.0,1168782000.0,320113000.0,-960033000.0,-1090706000.0,148989000.0,876560000.0,5034522000.0,5854430000.0,1492094000.0,2.32,504299000.0,91.769997,0.1270568092096592,1169973680.0,0.8599508406454599,3028139000.0,0.09207233680283344,0.15757571447715674,1.7114338567793088,0.46072066403118755,0.7884929429408195,0.3961971223363543,0.6780651691249705,138466976.3038131,63634893.65701951,74832082.64679359,57559977.90868403,30637845.613092914,26922132.295591116,80906998.39512907,23970012.770077784,12735992.570643758,3488209.768602259,-10461294.882683717,-11885213.421114093,1623504.4662799758,9551705.662581638,54860217.55018691,63794597.269083485,16259061.226731868,0.025280593612746875,12748978.078314636
48,14535556000.0,7247813000.0,7287743000.0,6075687000.0,3527457000.0,2548230000.0,8459869000.0,2912853000.0,1693954000.0,390715000.0,-442877000.0,-1183735000.0,1286241000.0,1011315000.0,6291014000.0,7301505000.0,2168095000.0,3.38,501123000.0,103.43,0.7001837571304264,1693795740.0,0.8616051074401784,3720356000.0,0.11652775717695285,0.20021536267287354,1.7181774327711221,0.5023203102791527,0.8630754211442281,0.43280174490745316,0.7436301909639499,140535202.55245093,70074572.17441748,70460630.37803344,58742018.756647006,34104776.17712462,24637242.579522382,81793183.79580392,28162554.384607945,16377782.07483322,3777579.03896355,-4281900.802475104,-11444793.580199167,12435860.001933673,9777772.406458473,60823880.88562312,70593686.55129072,20961954.94537368,0.032679106642173446,16376251.957845885
49,18768682000.0,4857039000.0,13911643000.0,9406568000.0,4301126000.0,5105442000.0,9362114000.0,4029304000.0,2590774000.0,943426000.0,-4685295000.0,-5568000.0,-661559000.0,2306072000.0,7835009000.0,9030008000.0,2840369000.0,5.2,497843000.0,175.850006,0.2505544298929394,2588783600.0,0.8676635723910765,555913000.0,0.13793102786865907,0.2765169917819843,2.0047482865515205,0.4811210504818612,0.9645266015773788,0.41745120941363917,0.836884596790853,106731199.08793178,27620351.630809724,79110847.45712206,53491997.037520714,24459060.865769885,29032936.171750825,53239202.050411075,22913300.327098083,14732862.733027145,5364947.215298929,-26643701.109683216,-31663.348365197096,-3762064.130950328,13113857.954602515,44555068.14142503,51350626.62437441,16152225.77814413,0.029570655800830622,14721543.99585292
50,20762400000.0,6494925000.0,14267475000.0,10232245000.0,8190938000.0,2041307000.0,10530155000.0,4421813000.0,2951458000.0,-22935000.0,-455584000.0,-2946044000.0,1020185000.0,1642775000.0,9498577000.0,11171297000.0,3268121000.0,6.0,491572000.0,219.910004,0.5006138602043771,2949432000.0,0.8502662672024565,-1696013000.0,0.1420564096636227,0.28009388275861086,1.9717088684829425,0.5380542230185335,1.0608862832503416,0.4574893557584865,0.9020358199855558,94413167.30638593,29534468.109054286,64878699.19733165,46529238.38789981,37246773.00265067,9282465.385249142,47883928.91848613,20107375.37888454,13421208.43215482,-104292.66328420422,-2071683.8329919726,-13396589.270218013,4639102.275674553,7470214.952112866,43193019.0861167,50799403.3777563,14861174.755833302,0.02728388836735231,13411995.57251611
51,24284000000.0,8146000000.0,16138000000.0,11020000000.0,5512000000.0,5508000000.0,13264000000.0,5727000000.0,5260000000.0,186000000.0,-414000000.0,-3488000000.0,1825000000.0,2650000000.0,11146000000.0,12868000000.0,4237000000.0,10.83,485000000.0,330.0,0.5160605696969697,5252550000.0,0.8661796705004663,2634000000.0,0.21629673859331247,0.3960004523522316,1.8308202653799759,0.5298962279690331,0.9701447527141134,0.45898534014165704,0.840319662243667,73587878.78787878,24684848.484848484,48903030.303030305,33393939.393939395,16703030.303030303,16690909.090909092,40193939.39393939,17354545.454545453,15939393.93939394,563636.3636363636,-1254545.4545454546,-10569696.969696969,5530303.03030303,8030303.03030303,33775757.57575758,38993939.39393939,12839393.93939394,0.032818181818181816,15916818.181818182
52,27241000000.0,8669000000.0,18572000000.0,12444000000.0,6932000000.0,5512000000.0,14797000000.0,7230000000.0,4822000000.0,292000000.0,-3537000000.0,-4301000000.0,-608000000.0,4478000000.0,13920000000.0,15785000000.0,5802000000.0,10.02,481000000.0,500.299988,0.1326205028811634,4819620000.0,0.8818498574596135,1737000000.0,0.1769252230094343,0.3257160235182807,1.840981279989187,0.5794574354832789,1.0667702912752586,0.5109944568848427,0.9407312293032372,54449331.707759306,17327603.853550363,37121727.854208946,24873076.7509033,13855686.920384256,11017389.830519045,29576254.956856005,14451329.549102448,9638217.300936654,583649.8241131279,-7069758.3146853885,-8596842.101063572,-1215270.8666465129,8950629.83691297,27823306.683749113,31551070.11515659,11597042.053097151,0.020027983690457333,9633460.155109977
53,27165000000.0,8996000000.0,18169000000.0,13114000000.0,8128000000.0,4986000000.0,14051000000.0,7838000000.0,4756000000.0,336000000.0,-570000000.0,-6825000000.0,443000000.0,3844000000.0,15441000000.0,17606000000.0,6098000000.0,10.1,471000000.0,566.650024,-0.3997000095423979,4757100000.0,0.8770305577643985,868000000.0,0.17511871893981226,0.33855953312931464,1.9333143548501885,0.64811338118903,1.2530069034232438,0.5684152401987852,1.0989253433919295,47939643.253240205,15875760.379390718,32063882.873849485,23143032.63843151,14343950.68515871,8799081.9532728,24796610.61480869,13832170.948606541,8393187.679455563,592958.5913156159,-1005911.8959818485,-12044471.38609845,781787.6665262437,6783728.645884607,27249623.8348346,31070324.281853378,10761492.52929353,0.017824052893713457,8395128.912939038
54,6859690000.0,3811886000.0,3047804000.0,2101793000.0,709056000.0,1392737000.0,4757897000.0,871602000.0,629320000.0,145019000.0,-114751000.0,-576610000.0,180241000.0,392089000.0,1830188000.0,2864773000.0,789806000.0,1.98,318027000.0,49.52,0.1243941841680128,629693460.0,0.6388596932462014,3102830000.0,0.09179619778736357,0.132347013817239,1.4417483186374147,0.41762426581959244,0.6021090830675822,0.2668033103536749,0.3846632241093071,138523626.81744748,76976696.28432956,61546930.53311793,42443315.831987076,14318578.352180935,28124737.479806136,96080310.98546042,17601009.69305331,12708400.646203553,2928493.5379644586,-2317265.7512116316,-11643982.22940226,3639761.7124394183,7917790.791599353,36958562.19709208,57850827.948303714,15949232.633279482,0.03998384491114701,12715942.24555735
